cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
4506	S3039	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4507	S3040	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4508	S3041	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
451	S3042	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4510	S3043	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4511	S3044	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Steroids and steroid derivatives	1.0	Bile acids, alcohols and derivatives	1.0	Hydroxy bile acids, alcohols and derivatives	1.0	Aliphatic homopolycyclic compounds	1.0
4512	S3045	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4516	S3046	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4517	S3047	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Diterpenoids	1.0	Diterpenoids	1.0	Aliphatic heteropolycyclic compounds	1.0
4518	S3048	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Diterpenoids	1.0	Diterpenoids	1.0	Aliphatic heteropolycyclic compounds	1.0
4519	S3049	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Diarylheptanoids	1.0	Linear diarylheptanoids	1.0	Linear diarylheptanoids	1.0	Aromatic homomonocyclic compounds	1.0
452	S3050	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4520	S3051	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Biphenyls and derivatives	1.0	Biphenyls and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4521	S3052	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4522	S3053	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4523	S3054	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzoic acids and derivatives	1.0	Acylaminobenzoic acid and derivatives	1.0	Aromatic homomonocyclic compounds	1.0
4524	S3055	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavones	1.0	Flavonols	1.0	Aromatic heteropolycyclic compounds	1.0
4525	S3056	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4526	S3057	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4527	329	2	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzoic acids and derivatives	1.0	Benzoic acid esters	1.0	Aromatic homomonocyclic compounds	1.0
5311	329	2	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzoic acids and derivatives	1.0	Benzoic acid esters	1.0	Aromatic homomonocyclic compounds	1.0
4528	S3058	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4529	S3059	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzoic acids and derivatives	1.0	Benzoic acid esters	1.0	Aromatic homomonocyclic compounds	1.0
453	S3060	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4530	S3061	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0	Furanocoumarins	1.0	Psoralens	1.0	Aromatic heteropolycyclic compounds	1.0
4531	S3062	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4532	S3063	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4534	S3064	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4536	S3065	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4537	S3066	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Stilbenes	1.0		1.0	Stilbenes	1.0	Aromatic heteropolycyclic compounds	1.0
4538	42	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Stilbenes	0.5		0.5	Stilbenes	0.5	Aromatic homomonocyclic compounds	0.5
8685	42	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Stilbenes	0.5		0.5	Stilbenes	0.5	Aromatic homomonocyclic compounds	0.5
4539	S3067	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
454	S3068	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4541	S3069	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4542	S3070	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4543	S3071	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4544	S3072	1	Organic compounds	1.0	Benzenoids	1.0	Anthracenes	1.0	Anthraquinones	1.0	Hydroxyanthraquinones	1.0	Aromatic heteropolycyclic compounds	1.0
4545	S3073	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4546	S3074	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4547	S3075	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Glutamic acid and derivatives	1.0	Aliphatic heteropolycyclic compounds	1.0
4548	S3076	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Eicosanoids	1.0	Hydroxyeicosatrienoic acids	1.0	Aliphatic acyclic compounds	1.0
4549	S3077	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Eicosanoids	1.0	Hydroxyeicosatrienoic acids	1.0	Aliphatic acyclic compounds	1.0
455	S3078	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Alpha amino acids and derivatives	1.0	Aromatic heteromonocyclic compounds	1.0
4550	S3079	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4551	S3080	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4557	69	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Coumarins and derivatives	0.5	Furanocoumarins	0.5	5-methoxypsoralens	0.5	Aromatic heteropolycyclic compounds	0.5
4558	69	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Coumarins and derivatives	0.5	Furanocoumarins	0.5	5-methoxypsoralens	0.5	Aromatic heteropolycyclic compounds	0.5
4559	S3081	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
456	S3082	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4560	S3083	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavans	1.0	6-prenylated flavanones	1.0	Aromatic heteropolycyclic compounds	1.0
4561	S3084	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4562	S3085	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4563	S3086	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Benzopyrans	1.0	1-benzopyrans	1.0	8-prenylated xanthones	1.0	Aromatic heteropolycyclic compounds	1.0
4564	S3087	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4565	S3088	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4567	S3089	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4568	S3090	1	Organic compounds	1.0	Benzenoids	1.0	Phenols	1.0	Benzenediols	1.0	Catechols	1.0	Aromatic homomonocyclic compounds	1.0
457	S3091	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4571	S3092	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4572	S3093	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4573	S3094	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4574	S3095	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4575	S3096	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4576	S3097	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4577	S3098	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4578	S3099	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	1.0	Phenolic glycosides	1.0	Aromatic heteromonocyclic compounds	1.0
4579	S3100	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	1.0	Phenolic glycosides	1.0	Aromatic heteromonocyclic compounds	1.0
458	S3101	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4582	S3102	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Pyrans	1.0	Pyranones and derivatives	1.0	Dihydropyranones	1.0	Aromatic heteromonocyclic compounds	1.0
4583	S3103	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4584	S3104	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavones	1.0	Furanoflavones	1.0	Aromatic heteropolycyclic compounds	1.0
4585	S3105	1	Organic compounds	1.0	Alkaloids and derivatives	1.0	Yohimbine alkaloids	1.0		1.0	Yohimbine alkaloids	1.0	Aromatic heteropolycyclic compounds	1.0
4586	S3106	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0		1.0	Coumarins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4587	S3107	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4588	S3108	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4589	S3109	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
459	S3110	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4590	S3111	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4591	S3112	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4592	S3113	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4593	S3114	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0	Coumarin glycosides	1.0	Coumarin glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
4594	S3115	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4595	S3116	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4596	S3117	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavans	1.0	8-prenylated flavanones	1.0	Aromatic heteropolycyclic compounds	1.0
4597	S3118	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4598	S3119	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavans	1.0	8-prenylated flavanones	1.0	Aromatic heteropolycyclic compounds	1.0
4599	S3120	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Diarylheptanoids	1.0	Linear diarylheptanoids	1.0	Curcuminoids	1.0	Aromatic heteromonocyclic compounds	1.0
46	S3121	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	L-alpha-amino acids	1.0	Aliphatic heteromonocyclic compounds	1.0
460	S3122	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4600	S3123	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Triterpenoids	1.0	Triterpenoids	1.0	Aliphatic heteropolycyclic compounds	1.0
4601	S3124	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Triterpenoids	1.0	Triterpenoids	1.0	Aliphatic heteropolycyclic compounds	1.0
4602	S3125	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4604	S3126	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4605	S3127	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4606	S3128	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4608	S3129	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
461	S3130	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4610	S3131	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4611	S3132	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4612	S3133	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavonoid glycosides	1.0	Flavonoid-3-O-glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
4613	S3134	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4614	S3135	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4616	S3136	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4617	S3137	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4618	S3138	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Fatty alcohols	1.0	Fatty alcohols	1.0	Aliphatic acyclic compounds	1.0
4619	S3139	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Fatty alcohols	1.0	Fatty alcohols	1.0	Aliphatic acyclic compounds	1.0
462	S3140	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Steroids and steroid derivatives	1.0	Pregnane steroids	1.0	Gluco/mineralocorticoids, progestogins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4620	S3141	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4621	S3142	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4622	S3143	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4623	S3144	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4624	S3145	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
4625	S3146	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4626	S3147	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
463	S3148	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4630	S3149	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4631	S3150	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Isoflavonoids	1.0	Isoflavans	1.0	6-prenylated isoflavanones	1.0	Aromatic heteropolycyclic compounds	1.0
4632	S3151	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbonyl compounds	1.0	Alkyl-phenylketones	1.0	Aromatic homomonocyclic compounds	1.0
4633	S3152	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4634	S3153	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4635	S3154	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
4636	S3155	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4637	S3156	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4638	S3157	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	1.0	Phenolic glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
4639	S3158	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
464	S3159	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4640	S3160	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0		1.0	Coumarins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4641	S3161	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4642	S3162	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0		1.0	Coumarins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4643	S3163	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Terpene lactones	1.0	Terpene lactones	1.0	Aromatic heteropolycyclic compounds	1.0
4645	S3164	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4646	S3165	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Benzopyrans	1.0	1-benzopyrans	1.0	Xanthones	1.0	Aromatic heteropolycyclic compounds	1.0
4647	S3166	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4649	S3167	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
465	S3168	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4651	S3169	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Diarylheptanoids	1.0	Linear diarylheptanoids	1.0	Curcuminoids	1.0	Aromatic homomonocyclic compounds	1.0
4652	S3170	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4653	S3171	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Tannins	1.0	Hydrolyzable tannins	1.0	Hydrolyzable tannins	1.0	Aromatic heteromonocyclic compounds	1.0
4654	S3172	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Isoflavonoids	1.0	Isoflav-2-enes	1.0	Isoflavones	1.0	Aromatic heteropolycyclic compounds	1.0
4655	S3173	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4656	S3174	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4658	S3175	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4659	S3176	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
466	S3177	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4660	S3178	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavans	1.0	Flavanones	1.0	Aromatic heteropolycyclic compounds	1.0
4661	S3179	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	O-methylated flavonoids	1.0	7-O-methylated flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
4662	S3180	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4663	S3181	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4664	S3182	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavans	1.0	Flavanonols	1.0	Aromatic heteropolycyclic compounds	1.0
4665	S3183	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	O-methylated flavonoids	1.0	6-O-methylated flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
4666	S3184	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	O-methylated flavonoids	1.0	7-O-methylated flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
4667	S3185	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Isoflavonoids	1.0	O-methylated isoflavonoids	1.0	3'-hydroxy,4'-methoxyisoflavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
4668	S3186	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4669	S3187	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
467	S3188	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4670	S3189	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4671	S3190	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4672	S3191	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4673	S3192	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4674	S3193	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Diphenylethers	1.0	Diphenylethers	1.0	Aromatic heteropolycyclic compounds	1.0
4675	S3194	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4676	S3195	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzoic acids and derivatives	1.0	Benzoic acid esters	1.0	Aromatic homomonocyclic compounds	1.0
4677	S3196	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4678	S3197	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4679	S3198	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
468	S3199	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Cinnamic acids and derivatives	1.0	Cinnamic acid esters	1.0	Cinnamic acid esters	1.0	Aromatic heteromonocyclic compounds	1.0
4680	S3200	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4684	145	2	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavones	1.0	Flavonols	1.0	Aromatic heteropolycyclic compounds	1.0
881	145	2	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavones	1.0	Flavonols	1.0	Aromatic heteropolycyclic compounds	1.0
4685	S3201	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4686	S3202	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Benzopyrans	1.0	1-benzopyrans	1.0	1-benzopyrans	1.0	Aromatic heteropolycyclic compounds	1.0
4687	S3203	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4688	S3204	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
469	S3205	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4690	S3206	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4691	S3207	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4692	S3208	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4693	S3209	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4694	S3210	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Azaphilones	1.0		1.0	Azaphilones	1.0	Aliphatic heteropolycyclic compounds	1.0
4696	S3211	1	Organic compounds	1.0	Lignans, neolignans and related compounds	1.0	Furanoid lignans	1.0	Tetrahydrofuran lignans	1.0	7,7'-epoxylignans	1.0	Aromatic heteromonocyclic compounds	1.0
4697	S3212	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Terpene glycosides	1.0	Terpene glycosides	1.0	Aliphatic heteromonocyclic compounds	1.0
4698	S3213	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4699	S3214	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
47	S3215	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
470	S3216	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4700	S3217	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4701	S3218	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4702	S3219	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4704	S3220	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Coumarins and derivatives	1.0		1.0	Coumarins and derivatives	1.0	Aromatic heteropolycyclic compounds	1.0
4705	S3221	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4706	S3222	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
4707	S3223	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
