cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
7434	999	4	Organic compounds	1.0	Alkaloids and derivatives	1.0	Protopine alkaloids	1.0		1.0	Protopine alkaloids	1.0	Aromatic heteropolycyclic compounds	1.0
832	999	4	Organic compounds	1.0	Alkaloids and derivatives	1.0	Protopine alkaloids	1.0		1.0	Protopine alkaloids	1.0	Aromatic heteropolycyclic compounds	1.0
3499	S1328	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
35	S1329	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
350	1130	2	Organic compounds	0.5	Organoheterocyclic compounds	0.5	Isoquinolines and derivatives	0.5	1,3-isoquinolinediones	0.5	1,3-isoquinolinediones	0.5	Aromatic heteropolycyclic compounds	0.5
654	1130	2	Organic compounds	0.5	Organoheterocyclic compounds	0.5	Isoquinolines and derivatives	0.5	1,3-isoquinolinediones	0.5	1,3-isoquinolinediones	0.5	Aromatic heteropolycyclic compounds	0.5
3500	1108	3	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3501	1108	3	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3502	1108	3	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3503	S1330	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3504	S1331	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
3505	495	2	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.5	Aromatic heteromonocyclic compounds	0.5
3956	495	2	Organic compounds	0.5	Organic oxygen compounds	0.5	Organooxygen compounds	0.5	Carbohydrates and carbohydrate conjugates	0.5	Phenolic glycosides	0.5	Aromatic heteromonocyclic compounds	0.5
3506	S1332	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	1.0	Phenolic glycosides	1.0	Aromatic heteromonocyclic compounds	1.0
