cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
6384	S5061	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6385	S5062	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6386	S5063	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6387	S5064	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Fatty amides	1.0	Fatty amides	1.0	Aromatic heteromonocyclic compounds	1.0
6388	S5065	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6389	S5066	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0		1.0	Benzene and substituted derivatives	1.0	Aromatic homomonocyclic compounds	1.0
639	S5067	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6390	S5068	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6391	S5069	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Sesquiterpenoids	1.0	Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids	1.0	Aliphatic homopolycyclic compounds	1.0
6393	S5070	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6394	S5071	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6395	S5072	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6396	S5073	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6397	S5074	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6398	S5075	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Terpene lactones	1.0	Eudesmanolides, secoeudesmanolides, and derivatives	1.0	Aliphatic heteropolycyclic compounds	1.0
6399	S5076	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
64	S5077	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
640	S5078	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6400	S5079	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6402	S5080	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6403	S5081	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6404	S5082	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6405	S5083	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Tannins	1.0	Hydrolyzable tannins	1.0	Hydrolyzable tannins	1.0	Aromatic heteropolycyclic compounds	1.0
6406	S5084	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6407	S5085	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	2-arylbenzofuran flavonoids	1.0		1.0	2-arylbenzofuran flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
6408	S5086	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6409	S5087	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbonyl compounds	1.0	Aryl alkyl ketones	1.0	Aromatic heteropolycyclic compounds	1.0
641	S5088	1	Organic compounds	1.0	Benzenoids	1.0	Phenol ethers	1.0	Anisoles	1.0	Anisoles	1.0	Aromatic heteromonocyclic compounds	1.0
6410	S5089	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6411	S5090	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6413	S5091	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Steroids and steroid derivatives	1.0	Steroid esters	1.0	Steroid esters	1.0	Aliphatic homopolycyclic compounds	1.0
6414	S5092	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6415	S5093	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Triazines	1.0	1,3,5-triazines	1.0	Methylthio-s-triazines	1.0	Aromatic heteromonocyclic compounds	1.0
6416	S5094	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6417	24	2	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Azoles	1.0	Triazoles	1.0	Phenyl-1,2,4-triazoles	1.0	Aromatic heteromonocyclic compounds	1.0
6939	24	2	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Azoles	1.0	Triazoles	1.0	Phenyl-1,2,4-triazoles	1.0	Aromatic heteromonocyclic compounds	1.0
6418	S5095	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6419	S5096	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6421	S5097	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6422	S5098	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6424	S5099	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6425	S5100	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6426	S5101	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6427	S5102	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6428	S5103	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6429	S5104	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
643	S5105	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6430	74	2	Organic compounds	0.5	Lipids and lipid-like molecules	0.5	Prenol lipids	0.5	Triterpenoids	0.5	Triterpenoids	0.5	Aliphatic heteropolycyclic compounds	0.5
7783	74	2	Organic compounds	0.5	Lipids and lipid-like molecules	0.5	Prenol lipids	0.5	Triterpenoids	0.5	Triterpenoids	0.5	Aliphatic heteropolycyclic compounds	0.5
6431	S5106	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Isoflavonoids	1.0	O-methylated isoflavonoids	1.0	4'-O-methylated isoflavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
6432	S5107	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6434	S5108	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6435	S5109	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6436	S5110	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6437	S5111	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6438	S5112	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6439	S5113	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
644	S5114	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6441	S5115	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6442	S5116	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6443	S5117	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6444	S5118	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Quinolines and derivatives	1.0	Quinolones and derivatives	1.0	Hydroquinolones	1.0	Aromatic heteropolycyclic compounds	1.0
6445	S5119	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6446	S5120	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6448	S5121	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6449	S5122	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
645	S5123	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6451	S5124	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6452	S5125	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Alcohols and polyols	1.0	Cyclohexanols	1.0	Aliphatic homomonocyclic compounds	1.0
6453	S5126	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6454	S5127	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6455	S5128	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6456	S5129	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6457	S5130	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6458	S5131	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6459	S5132	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
646	S5133	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6460	S5134	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6461	S5135	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6462	S5136	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Terpene glycosides	1.0	Terpene glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
6463	S5137	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6464	S5138	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Cinnamic acids and derivatives	1.0	Cinnamic acid esters	1.0	Cinnamic acid esters	1.0	Aromatic heteropolycyclic compounds	1.0
6465	S5139	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6467	S5140	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Xylenes	1.0	p-Xylenes	1.0	Aromatic heteropolycyclic compounds	1.0
6469	S5141	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
647	S5142	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6470	S5143	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6471	S5144	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6472	S5145	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Thiadiazinanes	1.0		1.0	Thiadiazinanes	1.0	Aromatic heteromonocyclic compounds	1.0
6473	S5146	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6474	S5147	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6475	S5148	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6476	S5149	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6477	S5150	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6478	S5151	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6479	S5152	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
648	S5153	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6481	S5154	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Triterpenoids	1.0	Triterpenoids	1.0	Aliphatic heteropolycyclic compounds	1.0
6482	S5155	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6484	S5156	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6485	S5157	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6486	S5158	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6487	S5159	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6488	S5160	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
649	S5161	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6490	S5162	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Dipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6491	S5163	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6492	S5164	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6493	S5165	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6494	S5166	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6495	S5167	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6496	S5168	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6497	S5169	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6499	S5170	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Terpene glycosides	1.0	Iridoid O-glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
650	S5171	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6500	S5172	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6501	S5173	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6502	S5174	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Benzyloxycarbonyls	1.0	Benzyloxycarbonyls	1.0	Aromatic homomonocyclic compounds	1.0
6503	S5175	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6505	S5176	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6506	S5177	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6507	S5178	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6508	S5179	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6509	S5180	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
651	S5181	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6511	S5182	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6513	S5183	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6514	S5184	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6515	S5185	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6516	S5186	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6517	S5187	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6518	S5188	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Triterpenoids	1.0	Triterpenoids	1.0	Aliphatic homopolycyclic compounds	1.0
6519	S5189	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
652	S5190	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6520	S5191	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6521	S5192	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6522	S5193	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6523	S5194	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6525	S5195	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6526	S5196	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6527	S5197	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	2-arylbenzofuran flavonoids	1.0		1.0	2-arylbenzofuran flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
6528	S5198	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Azoles	1.0	Thiazoles	1.0	2,5-disubstituted thiazoles	1.0	Aromatic heteromonocyclic compounds	1.0
653	S5199	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6530	S5200	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6531	S5201	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6532	S5202	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6534	S5203	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6535	S5204	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Phenylpropanes	1.0	Phenylpropanes	1.0	Aromatic heteromonocyclic compounds	1.0
6537	S5205	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Monoterpenoids	1.0	Bicyclic monoterpenoids	1.0	Aliphatic homopolycyclic compounds	1.0
6538	S5206	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6539	S5207	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
654	S5208	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Isoquinolines and derivatives	1.0	1,3-isoquinolinediones	1.0	1,3-isoquinolinediones	1.0	Aromatic heteropolycyclic compounds	1.0
6540	S5209	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6541	S5210	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Fatty Acyls	1.0	Fatty acid esters	1.0	Fatty acid esters	1.0	Aliphatic homopolycyclic compounds	1.0
6542	S5211	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6543	S5212	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6544	S5213	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6545	S5214	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6546	S5215	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6547	S5216	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6548	S5217	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6549	S5218	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
655	S5219	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6550	S5220	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6551	S5221	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6552	S5222	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Alpha amino acid esters	1.0	Aromatic homomonocyclic compounds	1.0
6553	S5223	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Diterpenoids	1.0	Diterpenoids	1.0	Aromatic homopolycyclic compounds	1.0
6554	S5224	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6555	S5225	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6557	S5226	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6558	S5227	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6559	S5228	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
656	S5229	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6560	S5230	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6561	S5231	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6562	S5232	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6563	S5233	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6564	S5234	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6565	S5235	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6567	S5236	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6568	S5237	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6570	S5238	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6571	S5239	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6572	S5240	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6573	S5241	1	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	1.0	Sesquiterpenoids	1.0	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	1.0	Aliphatic homopolycyclic compounds	1.0
6574	S5242	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6575	S5243	1	Organic compounds	1.0	Benzenoids	1.0	Benzene and substituted derivatives	1.0	Biphenyls and derivatives	1.0	Biphenyls and derivatives	1.0	Aromatic heteromonocyclic compounds	1.0
6576	S5244	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	1.0	O-glycosyl compounds	1.0	Aliphatic heteropolycyclic compounds	1.0
6578	S5245	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6579	S5246	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
658	S5247	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6580	S5248	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6581	S5249	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6582	S5250	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6584	S5251	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6585	S5252	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6586	S5253	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6587	S5254	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6588	S5255	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6589	51	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Macrolides and analogues	0.5		0.5	Macrolides and analogues	0.5	Aromatic heteropolycyclic compounds	0.5
7268	51	2	Organic compounds	0.5	Phenylpropanoids and polyketides	0.5	Macrolides and analogues	0.5		0.5	Macrolides and analogues	0.5	Aromatic heteropolycyclic compounds	0.5
659	S5256	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6591	S5257	1	Organic compounds	1.0	Benzenoids	1.0	Tetralins	1.0		1.0	Tetralins	1.0	Aromatic homopolycyclic compounds	1.0
6592	S5258	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6593	S5259	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6594	S5260	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6595	S5261	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6596	S5262	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6598	S5263	1	Organic compounds	1.0	Organoheterocyclic compounds	1.0	Triazines	1.0	1,3,5-triazines	1.0	Methylthio-s-triazines	1.0	Aromatic heteromonocyclic compounds	1.0
6599	S5264	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
66	S5265	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
660	S5266	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
6600	S5267	1	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0	no matches	0.0
